ctry_yr,ccode,country,year,us_nukes,rus_nukes,uk_nukes,us_vis,uk_vis,fra_vis,rus_vis,chi_vis,us_econaid,us_bit,uk_bit,fra_bit,chi_bit,rus_bit,us_pact,uk_pact,fra_pact,rus_pact,chi_pact,us_words,us_ex,uk_ex,fra_ex,rus_ex,chi_ex,us_arms,uk_arms,fra_arms,rus_arms,chi_arms,us_troops,uk_troops,fra_troops,rus_troops,chi_troops,log_chi_arms,log_rus_arms,log_fra_arms,log_uk_arms,log_us_arms,log_us_words,log_us_econaid,log_us_troops,log_uk_troops,log_rus_troops,log_fra_troops,log_chi_troops,yr1950,yr1951,yr1952,yr1953,yr1954,yr1955,yr1956,yr1957,yr1958,yr1959,yr1960,yr1961,yr1962,yr1963,yr1964,yr1965,yr1966,yr1967,yr1968,yr1969,yr1970,yr1971,yr1972,yr1973,yr1974,yr1975,yr1976,yr1977,yr1978,yr1979,yr1980,yr1981,yr1982,yr1983,yr1984,yr1985,yr1986,yr1987,yr1988,yr1989,yr1990,yr1991,yr1992,yr1993,yr1994,yr1995,yr1996,yr1997,yr1998,yr1999,yr2000,yr2001,yr2002,yr2003,yr2004,yr2005,yr2006,yr2007,yr2008,yr2009,yr2010,yr2011,yr2012
Sudan1975,625,Sudan,1975,0,0,0,0,0,0,0,0,2.92E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.464871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudan1976,625,Sudan,1976,0,0,0,0,0,0,0,0,5963061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.775469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudan1977,625,Sudan,1977,0,0,0,0,0,0,0,0,1.97E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.295403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudan1978,625,Sudan,1978,0,0,0,0,0,0,0,0,5.77E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,10,0,0,0,0,0,1.041393,0,0,0,2.227887,0,7.76111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudan1979,625,Sudan,1979,0,0,0,0,0,0,0,0,1.01E+08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.002566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudan1980,625,Sudan,1980,0,0,0,0,0,0,0,0,2.37E+08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.374734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudan1981,625,Sudan,1981,0,0,0,0,0,0,0,0,2.45E+08,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,38,0,8,4,106,0,0,0,0,0,2.029384,0.69897,0.9542425,0,1.591065,0.69897,8.389211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudan1982,625,Sudan,1982,0,0,0,0,0,0,0,0,3.18E+08,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,1.857332,0.7781513,8.502605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudan1983,625,Sudan,1983,0,0,0,0,0,0,0,0,3.34E+08,0,0,1,0,0,0,0,0,0,0,11,1,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0.60206,0,0.60206,1.079181,8.523527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudan1984,625,Sudan,1984,0,0,0,0,0,0,0,0,3.82E+08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33,8,0,0,0,0,0,0,0,0,0,0,0,0.9542425,1.531479,0,8.582393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudan1985,625,Sudan,1985,0,0,0,0,0,0,0,0,5.69E+08,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.75528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudan1986,625,Sudan,1986,0,0,0,0,0,0,0,0,2.22E+08,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.90309,8.346688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudan1987,625,Sudan,1987,0,0,0,0,0,0,0,0,1.72E+08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,108,0,0,0,0,0,2.037426,0,0,0,0.4771213,0,8.236499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudan1988,625,Sudan,1988,0,0,0,0,0,0,0,0,1.09E+08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4771213,0,8.038665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudan1989,625,Sudan,1989,0,0,0,0,0,0,0,0,9.46E+07,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0.90309,0,0,0,0,0.60206,7.975985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudan1990,625,Sudan,1990,0,0,0,0,0,0,0,0,3.40E+07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.531228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudan1991,625,Sudan,1991,0,0,0,0,0,0,0,0,7.75E+07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,1.672098,0,0,0,0,0,7.889321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudan1992,625,Sudan,1992,0,0,0,0,0,0,0,0,5.38E+07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0.845098,0,0,0,0,0,7.731094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudan1993,625,Sudan,1993,0,0,0,0,0,0,0,0,7.95E+07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.900194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudan1994,625,Sudan,1994,0,0,0,0,0,0,0,0,9.61E+07,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7781513,7.982622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudan1995,625,Sudan,1995,0,0,0,0,0,0,0,0,4.26E+07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.629741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudan1996,625,Sudan,1996,0,0,0,0,0,0,0,0,3.39E+07,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.530375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudan1997,625,Sudan,1997,0,0,0,0,0,0,0,0,3.79E+07,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,9,54,0,0,0,0,0,1.740363,1,0,0,0,0.90309,7.578649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudan1998,625,Sudan,1998,0,0,0,0,0,0,0,0,8.88E+07,0,0,1,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.041393,7.948424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudan1999,625,Sudan,1999,0,0,0,0,0,0,0,0,1.23E+08,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69897,8.090709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudan2000,625,Sudan,2000,0,0,0,0,0,0,0,0,6.65E+07,0,0,1,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7781513,7.822607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Sudan2001,625,Sudan,2001,0,0,0,0,0,0,0,0,1.22E+08,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,91,3,0,0,0,0,0,0.60206,1.963788,0,0,0,0.30103,8.086259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Sudan2002,625,Sudan,2002,0,0,0,0,0,0,0,0,1.53E+08,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,31,16,0,0,0,0,0,1.230449,1.50515,0,0,0,0.30103,8.183557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Sudan2003,625,Sudan,2003,0,0,0,0,0,0,0,0,2.30E+08,0,0,1,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,86,97,0,0,0,0,0,1.991226,1.939519,0,0,0,1.079181,8.362369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Sudan2004,625,Sudan,2004,0,0,0,0,1,0,0,0,5.71E+08,0,0,1,1,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,277,16,0,0,0,0,0,1.230449,2.444045,0,0,0,1.50515,8.75653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Sudan2005,625,Sudan,2005,0,0,0,0,0,0,0,0,1.02E+09,0,0,1,1,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,92,39,0,0,0,0,0,1.60206,1.968483,0,0,0,1.230449,9.01042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Sudan2006,625,Sudan,2006,0,0,0,0,0,0,0,0,8.48E+08,0,0,1,1,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,22,25,0,0,0,0,0,1.414973,1.361728,0,0,0,1.792392,8.928463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Sudan2007,625,Sudan,2007,0,0,0,0,1,0,0,1,8.77E+08,0,0,1,1,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,20,7,0,0,0,0,0,0.90309,1.322219,0,0,0,1.518514,8.942904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Sudan2008,625,Sudan,2008,0,0,0,0,0,0,0,0,1.06E+09,0,0,1,1,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,22,28,0,4,2,0,1125,1.462398,1.361728,0,0,0,1.380211,9.02734,0,0.69897,0,0.4771213,3.051538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Sudan2009,625,Sudan,2009,0,0,0,0,0,0,0,0,1.28E+09,0,0,1,1,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,36,6,0,3,0,134,1231,0.845098,1.568202,0,0,0,1.255273,9.105648,0,0.60206,2.130334,0,3.090611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Sudan2010,625,Sudan,2010,0,0,0,0,0,0,0,0,9.25E+08,0,0,1,1,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,69,17,0,5,0,2,1220,1.255273,1.845098,0,0,0,1.462398,8.96613,0,0.7781513,0.4771213,0,3.086716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Sudan2011,625,Sudan,2011,0,0,0,0,0,0,0,0,5.34E+08,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,18,0,2,0,1,1150,1.278754,1.869232,0,0,0,0,8.727475,0,0.4771213,0.30103,0,3.061075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Sudan2012,625,Sudan,2012,0,0,0,0,0,0,0,0,2.98E+08,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,29,5,4,0,7,973,1.477121,1.672098,0,0,0,0,8.474395,0.7781513,0.69897,0.90309,0,2.988559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Iran1950,630,Iran,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69897,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iran1951,630,Iran,1951,0,0,0,0,0,0,0,0,1.13E+07,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.845098,0.845098,7.054558,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iran1952,630,Iran,1952,0,0,0,0,0,0,0,0,1.09E+08,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.845098,8.037339,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iran1953,630,Iran,1953,0,0,0,0,0,0,0,0,2.28E+08,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30103,1.278754,8.357213,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iran1954,630,Iran,1954,0,0,0,0,0,0,0,0,5.96E+08,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,1.880814,1.342423,8.775492,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iran1955,630,Iran,1955,0,0,0,0,0,0,0,0,5.27E+08,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,2.045323,0.90309,8.721428,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iran1956,630,Iran,1956,0,0,0,0,0,0,0,0,5.10E+08,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08636,0.69897,8.707392,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iran1957,630,Iran,1957,0,0,0,0,0,0,0,0,3.68E+08,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,1.732394,0.845098,8.566191,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iran1958,630,Iran,1958,0,0,0,0,0,0,0,0,3.33E+08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,2.113943,0.30103,8.52197,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iran1959,630,Iran,1959,0,0,0,1,0,0,0,0,2.98E+08,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,105,2,0,0,0,0,0,0,0,0,0,0,0,0.4771213,2.025306,1.278754,8.474733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iran1960,630,Iran,1960,0,0,0,0,0,0,0,0,2.37E+08,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1.041393,0.69897,8.374488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iran1961,630,Iran,1961,0,0,0,0,0,0,0,0,5.40E+08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,2.033424,0.30103,8.732785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iran1962,630,Iran,1962,0,0,0,0,0,0,0,0,4.16E+08,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,2.045323,1.380211,8.619477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iran1963,630,Iran,1963,0,0,0,0,0,1,0,0,2.56E+08,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,2.139879,1.146128,8.408546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iran1964,630,Iran,1964,0,0,0,0,0,0,0,0,1.51E+08,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,2.152288,0.7781513,8.180214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
